,Scottish Ale,Pilsener,Brown Ale,Scotch Ale / Wee Heavy,Smoked Beer,American Double / Imperial Pilsner,American IPA,Maibock / Helles Bock,Low Alcohol Beer,German Kristallweizen,American Stout,Imperial Porter,Dunkelweizen,American Blonde Ale,Lambic - Fruit,Flanders Oud Bruin,American Brown Ale,American Double / Imperial Stout,Heller Bock,Specialty Grain,American Pale Lager,Smoked,Imperial IPA,Euro Pale Lager,Baltic Porter,India Style Lager,Black IPA,Saison / Farmhouse Ale,Quadrupel (Quad),Black & Tan,Berliner Weisse,Dunkler Bock,Belgian Pale Ale,Abbey Dubbel,Gueuze,Oktoberfest/Märzen,American Pale Ale (APA),Wheat Ale,Premium Lager,English Strong Ale,American Amber / Red Lager,Abt/Quadrupel,Bière de Garde,Fruit Beer,Flanders Red Ale,English India Pale Ale (IPA),Schwarzbier,Fruit / Vegetable Beer,American Pale Ale,Belgian Strong Ale,Vienna Lager,Altbier,American Black Ale,Witbier,Sweet Stout,Old Ale,Dunkel/Tmavý,American Pale Wheat Ale,Irish Red Ale,Milk / Sweet Stout,Lambic Style - Gueuze,American Porter,German Hefeweizen,German Pilsener,Belgian IPA,English Stout,Japanese Rice Lager,Belgian Ale,Dortmunder/Helles,American Amber / Red Ale,Tripel,Munich Helles Lager,Russian Imperial Stout,American Wild Ale,Sour Red/Brown,Porter,Bitter,English Barleywine,Chile Beer,Belgian Strong Dark Ale,Amber Ale,Euro Strong Lager,India Pale Ale (IPA),American Strong Ale ,Lambic Style - Fruit,Extra Special / Strong Bitter (ESB),Weizenbock,English Porter,Eisbock,Golden Ale/Blond Ale,Malt Liquor,Hefeweizen,Traditional Ale,Kellerbier / Zwickelbier,Dubbel,Scottish Gruit / Ancient Herbed Ale,English Pale Mild Ale,English Dark Mild Ale,English Brown Ale,Foreign / Export Stout,Irish Ale,Irish Dry Stout,American Strong Ale,Euro Dark Lager,Session IPA,Stout,Barley Wine,Sahti,Mild Ale,Imperial Stout,Pale Lager,Doppelbock,American Malt Liquor,American Adjunct Lager,American Barleywine,Low Alcohol,Imperial Pils/Strong Pale Lager,California Common,Amber Lager/Vienna,English Bitter,Pumpkin Ale,Saison,American Dark Wheat Ale,Belgian Dark Ale,Lambic Style - Unblended,California Common / Steam Beer,Lambic Style - Faro,Märzen / Oktoberfest,Premium Bitter/ESB,Dortmunder / Export Lager,Foreign Stout,Czech Pilsener,Light Lager,Dry Stout,Cream Ale,Sour/Wild Ale,Weizen Bock,Herbed / Spiced Beer,German Pilsner,Rauchbier,Rye Beer,Belgian Strong Pale Ale,Oatmeal Stout,Scotch Ale,Munich Dunkel Lager,English Pale Ale,Bock,Abbey Tripel
Scottish Ale,1.0000000000000002,0.9515250863125134,0.9709714952881381,0.9660231400225415,0.47439538876565224,0.9118906023111838,0.9660994012025124,0.9659061863739506,0.8355983266577565,0.9222467438492093,0.9556394645091976,0.9656994764712142,0.9750590898818129,0.9657534592717575,0.9210470954270161,0.9546175640340514,0.9709714952881381,0.9556394645091976,0.9397153614325855,0.476300199002522,0.8678680719151312,0.47439538876565224,0.9163725605368327,0.9446699591858376,0.9649642582880635,0.9446699591858376,0.9251765306548104,0.9475351170889968,0.9741911257927099,0.9251765306548104,0.9406390222206965,0.9274516495877001,0.9642297367126056,0.9673148013077897,0.9230788968030953,0.9032734084348257,0.9577215817903245,0.9597490433949982,0.9323124740328533,0.9149777852468941,0.9328022637339987,0.9379219881094708,0.9518102113131456,0.9297261751199423,0.9395217627296154,0.9457057339658249,0.9737863808575047,0.9297261751199423,0.9577215817903245,0.9633672437768855,0.9697004785620202,0.9370186197910119,0.9620313362064977,0.9392796270463744,0.9623427215305,0.948596478669247,0.9517980809064481,0.9149777852468941,0.928497362733975,0.9623427215305,0.9654613473237178,0.9656994764712142,0.9536006642034592,0.9569697748226749,0.9027608991861478,0.9669526486036327,0.9210221485598138,0.9628717212285219,0.9658252347515257,0.8975984935226332,0.9652857458984835,0.9492449700634455,0.9290987956843493,0.9446699591858376,0.929766724405845,0.966995439137054,0.9346677429243885,0.9446699591858376,0.8355983266577565,0.9275203484953294,0.9344029332677173,0.9149777852468941,0.9446699591858376,0.9149777852468941,0.9210470954270161,0.8834656032727316,0.9714527703363838,0.9833933012004558,0.9341049715610444,0.9657534592717575,0.8989545722031831,0.9536006642034592,0.9395217627296154,0.8272094836622219,0.9673148013077897,0.9149777852468941,0.9489546609469202,0.9240135217231205,0.9752110533587104,0.9290987956843493,0.9395217627296154,0.953992227564862,0.9149777852468941,0.9240135217231205,0.9191476144382993,0.947768446267354,0.9422619737545114,0.9338662375181656,0.9078640591112113,0.9556394645091976,0.9184705830890393,0.9696652598131273,0.8989545722031831,0.9103036679907852,0.9383951224869694,0.7565086470439935,0.9149777852468941,0.9492618904239492,0.8975984935226332,0.9346677429243885,0.9395217627296154,0.9475351170889968,0.9149777852468941,0.9395217627296154,0.9103036679907852,0.9247205263621414,0.9446699591858376,0.9032734084348257,0.8984640978906826,0.8997163963036691,0.8966908327255929,0.934967255035671,0.9010060364385055,0.953992227564862,0.9711337703649604,0.9395217627296154,0.9222467438492093,0.8667057336996717,0.9569697748226749,0.9161248125061345,0.9113992189799153,0.9149777852468941,0.9669526486036327,0.9660231400225415,0.9517980809064481,0.9489546609469202,0.977480118979583,0.9373010908985832
Pilsener,0.9515250863125134,0.9999999999999998,0.9832184331837831,0.9757471811535381,0.5724583051409906,0.9298141691791176,0.9737617217761032,0.978158302429623,0.8707845535009408,0.9472731469314705,0.9554379796280312,0.9699917447853402,0.9713143345598263,0.9809951833479006,0.912236023060863,0.9766734639956153,0.9832184331837831,0.9554379796280312,0.9699825748934688,0.5730850949733299,0.8831506599995275,0.5724583051409906,0.9581622044896453,0.9793905184319653,0.960239435424191,0.9793905184319653,0.9296929021149047,0.9723681237475692,0.9711394194897526,0.9296929021149047,0.9515740898683254,0.9530991242974127,0.9805397993522046,0.9675510245288628,0.9603151113243484,0.947001534441441,0.9631802950764551,0.9797346988245291,0.9630672666906287,0.9635317905723929,0.9707241251351576,0.9510627458622011,0.9781989244524553,0.9503860903001174,0.9584680400116938,0.9754248567322608,0.9769633274027196,0.9503860903001174,0.9631802950764551,0.9867316013464028,0.9772738331856571,0.9705060044366062,0.9638613177708201,0.970917429444642,0.971389204903727,0.9679315600693731,0.9426843988017233,0.9635317905723929,0.9597043625962681,0.971389204903727,0.9728918011651917,0.9699917447853402,0.9585956891529731,0.9835080070758162,0.9153968245689188,0.9524765945816319,0.9621106923326895,0.9849885248365001,0.9685148826124099,0.9570982687829241,0.9766288739765985,0.9759145459675032,0.9175624709523172,0.9793905184319653,0.95615195719819,0.9757366033126657,0.9746203168536932,0.9793905184319653,0.8707845535009408,0.9641471550992528,0.9303383603959189,0.9635317905723929,0.9793905184319653,0.9635317905723929,0.912236023060863,0.949478172186044,0.9639575752418302,0.9593821268247176,0.9231988169520555,0.9809951833479006,0.9265606727297095,0.9585956891529731,0.9584680400116938,0.8804729199536891,0.9675510245288628,0.9635317905723929,0.9748838463715938,0.9590007904123545,0.9774980654796118,0.9175624709523172,0.9584680400116938,0.9719470057245616,0.9635317905723929,0.9590007904123545,0.9677736498657907,0.9720295157031937,0.962247697154869,0.9701459937045831,0.9610806696882471,0.9554379796280312,0.9663056790127428,0.9686361157893347,0.9265606727297095,0.9591112711873201,0.9830562803743886,0.7918401915667541,0.9635317905723929,0.9853438018771292,0.9570982687829241,0.9746203168536932,0.9584680400116938,0.9723681237475692,0.9635317905723929,0.9584680400116938,0.9591112711873201,0.9626426621255517,0.9793905184319653,0.947001534441441,0.9565014215064741,0.9467748090632023,0.914854347108704,0.971365214611331,0.9392601466747793,0.9719470057245616,0.9750744346962539,0.9584680400116938,0.9472731469314705,0.8877047799561623,0.9835080070758162,0.9427341475686967,0.9370960544765096,0.9635317905723929,0.9524765945816319,0.9757471811535381,0.9426843988017233,0.9748838463715938,0.9672954685976345,0.965042342932909
Brown Ale,0.9709714952881381,0.9832184331837831,1.0000000000000002,0.9872019941726776,0.5558754572896695,0.9424770934654653,0.9786879983153399,0.9765189840459805,0.8767190656527876,0.9517983179998443,0.9617423513483159,0.9791058563448082,0.9822306220959969,0.9821312691567835,0.9250216474134628,0.9803963569076506,1.0000000000000002,0.9617423513483159,0.9698370014442768,0.5566676108209047,0.8924113957667674,0.5558754572896695,0.956914026656027,0.9844556721114224,0.9668359571232319,0.9844556721114224,0.937105375538565,0.97914677976026,0.9772874282111569,0.937105375538565,0.9530324139047752,0.9616095949943477,0.9822553253972416,0.9824427781013028,0.9615667910301487,0.948351070194865,0.9753400083748969,0.9761101166572961,0.9722831665687894,0.96974735452003,0.9734591202804472,0.9674229878050918,0.9746058080592888,0.9646419165086462,0.9656383360304823,0.9716408571432632,0.9875922110247684,0.9646419165086462,0.9753400083748969,0.9816477188950328,0.9854352516683975,0.9754107626313077,0.9669362509272227,0.9692725082774672,0.9760904763349478,0.9721435804578757,0.959425434801415,0.96974735452003,0.9618980440688101,0.9760904763349478,0.9710172674923969,0.9791058563448082,0.9673511552924391,0.984537172890483,0.9329135638375233,0.965806032704644,0.9622959362651605,0.9855897725401704,0.9751754348945904,0.9645016350381548,0.9824484694495209,0.9739120093255621,0.9427184646795155,0.9844556721114224,0.9688092964046839,0.9808029360416817,0.9740001927855682,0.9844556721114224,0.8767190656527876,0.9701221031038235,0.9430828168915735,0.96974735452003,0.9844556721114224,0.96974735452003,0.9250216474134628,0.9516918132373473,0.9732070036746555,0.975504708698686,0.9421054690494074,0.9821312691567835,0.9253563049213113,0.9673511552924391,0.9656383360304823,0.8851452181320192,0.9824427781013028,0.96974735452003,0.9810768565211484,0.9671519265170301,0.9904280655224642,0.9427184646795155,0.9656383360304823,0.9802922191101242,0.96974735452003,0.9671519265170301,0.9704678339184847,0.9790465251758739,0.9679681625407944,0.9683862998712585,0.9639562139606342,0.9617423513483159,0.9621745759575797,0.9737991681162984,0.9253563049213113,0.9573769137883092,0.978831069504265,0.7987059179554076,0.96974735452003,0.9819064262769973,0.9645016350381548,0.9740001927855682,0.9656383360304823,0.97914677976026,0.96974735452003,0.9656383360304823,0.9573769137883092,0.9635886338593014,0.9844556721114224,0.948351070194865,0.9644699979123181,0.9500948446795162,0.9270685300208038,0.9682426011933855,0.944828616671344,0.9802922191101242,0.9824499480643711,0.9656383360304823,0.9517983179998443,0.9012228996040151,0.984537172890483,0.9482090010798767,0.9391589810378519,0.96974735452003,0.965806032704644,0.9872019941726776,0.959425434801415,0.9810768565211484,0.9837087546468346,0.9641973636800397
Scotch Ale / Wee Heavy,0.9660231400225415,0.9757471811535381,0.9872019941726776,0.9999999999999999,0.5392720275827629,0.9360907402534181,0.9770582497828741,0.9665647823146762,0.8899336337469413,0.962844816970893,0.9623655930789481,0.9746197615462437,0.9901277011142733,0.9849737587688343,0.9348104834075422,0.9884111585935751,0.9872019941726776,0.9623655930789481,0.9783215327639055,0.5415154059292792,0.8838300013033916,0.5392720275827629,0.9643061589579143,0.9697801481936251,0.959937875533736,0.9697801481936251,0.9319630958296372,0.9791270749696352,0.9790529441975105,0.9319630958296372,0.9645294190206446,0.9721714302855436,0.9738147482865753,0.9890137304225475,0.9689824856959457,0.9542147752320176,0.9647879680688523,0.9629715285533269,0.9788269319373617,0.9608365606187941,0.9705506052283994,0.9715944205103061,0.9696882370347453,0.9657990704589073,0.9646638395674446,0.9767606620704851,0.9881340703983496,0.9657990704589073,0.9647879680688523,0.9817822660039508,0.9818366114102852,0.982385835832009,0.9608942555491744,0.9758089568738733,0.9759689663162766,0.9835674170278607,0.9709561334758535,0.9608365606187941,0.9592525688037931,0.9759689663162766,0.9654004708604959,0.9746197615462437,0.9743996607456318,0.9874872268026629,0.9449371278869332,0.96520694834449,0.9603207373102842,0.9877991908645692,0.9811999911119961,0.9552888423457075,0.9841753546705663,0.9810426383526015,0.9552138312275636,0.9697801481936251,0.9520047366407782,0.985099709849869,0.9689388362675488,0.9697801481936251,0.8899336337469413,0.9596829769016912,0.943584135841179,0.9608365606187941,0.9697801481936251,0.9608365606187941,0.9348104834075422,0.9353544573530823,0.9723904992234623,0.9791593555118611,0.9589041865588142,0.9849737587688343,0.9412587728277824,0.9743996607456318,0.9646638395674446,0.8866745392736561,0.9890137304225475,0.9608365606187941,0.9743550513886856,0.9690261640263204,0.9859707266183145,0.9552138312275636,0.9646638395674446,0.9842306354454425,0.9608365606187941,0.9690261640263204,0.9696427783439899,0.9727081378045334,0.9689013966253978,0.9638448556702486,0.950196966121782,0.9623655930789481,0.9633936802143123,0.9781777069297403,0.9412587728277824,0.955755078398281,0.9680263525221349,0.8074747364890564,0.9608365606187941,0.9796961718348375,0.9552888423457075,0.9689388362675488,0.9646638395674446,0.9791270749696352,0.9608365606187941,0.9646638395674446,0.955755078398281,0.9577951420383635,0.9697801481936251,0.9542147752320176,0.9471895455933775,0.9587756134787493,0.9357169217386067,0.9767426507532614,0.95250200632316,0.9842306354454425,0.9838283570218594,0.9646638395674446,0.962844816970893,0.9224886416157214,0.9874872268026629,0.9673904719025593,0.9252930001020763,0.9608365606187941,0.96520694834449,0.9999999999999999,0.9709561334758535,0.9743550513886856,0.9906538355423471,0.964358859068594
Smoked Beer,0.47439538876565224,0.5724583051409906,0.5558754572896695,0.5392720275827629,1.0,0.5923144781237094,0.5244372347246358,0.5795646547123682,0.6884672144275863,0.5097052521888306,0.5279508734209258,0.5646700796066172,0.5359626972003027,0.5338802521187005,0.6210827177321109,0.5789298169448642,0.5558754572896695,0.5279508734209258,0.5719868921619097,0.998712071030236,0.4208019694058636,1.0,0.524622965618365,0.5784109074151983,0.55055785602779,0.5784109074151983,0.5659192965650692,0.5579588747335735,0.5341028797011355,0.5659192965650692,0.4819298772944311,0.5277240098444289,0.5425094714670444,0.5029707529031505,0.5658039019795594,0.5318457289808798,0.5335403446209358,0.5839261386952477,0.5520051926370945,0.6089270910490926,0.5840211586728348,0.5767964279529576,0.5828833739094326,0.6850037236822712,0.5563419158518369,0.5265028501870805,0.5441748772240437,0.6850037236822712,0.5335403446209358,0.5609764334312037,0.564777946806541,0.5812580175906689,0.5495601958204747,0.5306016940965543,0.5428135490509743,0.5539539628223853,0.5382649812635324,0.6089270910490926,0.5858192681066805,0.5428135490509743,0.5309881934393682,0.5646700796066172,0.5388334798087178,0.5670136412355773,0.5919690782224934,0.5326769010618622,0.5489498786599241,0.5366047661098121,0.5110254816602148,0.6227122846412743,0.5562427058063707,0.5402049630203836,0.5464752305288174,0.5784109074151983,0.5828090749034325,0.5367257297872009,0.5456038753627185,0.5784109074151983,0.6884672144275863,0.638584427035519,0.5584211527841089,0.6089270910490926,0.5784109074151983,0.6089270910490926,0.6210827177321109,0.6044303114943947,0.5412786672552189,0.4976113711266424,0.5526099046129992,0.5338802521187005,0.5045754882038563,0.5388334798087178,0.5563419158518369,0.7194700727320354,0.5029707529031505,0.6089270910490926,0.5436879502343392,0.6134595441483439,0.553305735959478,0.5464752305288174,0.5563419158518369,0.5457600301557863,0.6089270910490926,0.6134595441483439,0.5747760622429874,0.5854695891557561,0.5087314637112577,0.5861698621001806,0.5823417768832767,0.5279508734209258,0.5885858360345075,0.538623069585085,0.5045754882038563,0.5719289102920152,0.6148239123402813,0.7202716358276651,0.6089270910490926,0.5629320924181151,0.6227122846412743,0.5456038753627185,0.5563419158518369,0.5579588747335735,0.6089270910490926,0.5563419158518369,0.5719289102920152,0.5871349191630169,0.5784109074151983,0.5318457289808798,0.5998051207522724,0.5722091163998619,0.5067237436872563,0.540806366848627,0.5647106791356038,0.5457600301557863,0.5524258141159084,0.5563419158518369,0.5097052521888306,0.5691806803169054,0.5670136412355773,0.5352795240149936,0.6761098179791554,0.6089270910490926,0.5326769010618622,0.5392720275827629,0.5382649812635324,0.5436879502343392,0.5416327307881017,0.5829333032618274
American Double / Imperial Pilsner,0.9118906023111838,0.9298141691791176,0.9424770934654653,0.9360907402534181,0.5923144781237094,1.0000000000000002,0.9156228647597737,0.9378769922458164,0.8713413866260167,0.900690297568557,0.9512995524461071,0.9683697211389272,0.9313797058344049,0.9250379597294796,0.9201122930749907,0.9293754635658029,0.9424770934654653,0.9512995524461071,0.9306651009625505,0.5920874634281413,0.8102546923935036,0.5923144781237094,0.904547143173773,0.9408775928143889,0.9663170178493627,0.9408775928143889,0.9876671210610425,0.916802076355024,0.9259937000285681,0.9876671210610425,0.8671708948190466,0.9322794659526118,0.9208367583287295,0.9275369495300285,0.9198275340567573,0.888780371300969,0.9172332033374463,0.9339806588921015,0.9401787799341591,0.9391443245168711,0.9466298871140095,0.9461739154440476,0.9566885250302178,0.9173920304525698,0.9145753342260042,0.9290585968298589,0.9525000837291134,0.9173920304525698,0.9172332033374463,0.9307879864645682,0.945758916705373,0.9537068037970101,0.9639153277335786,0.9238261900393451,0.962833703201957,0.9193292685865806,0.9364454155736204,0.9391443245168711,0.9526668642968004,0.962833703201957,0.9271269409624966,0.9683697211389272,0.8897336819919457,0.9242081506523218,0.9078328934679908,0.9587726454169683,0.8976082018641596,0.9170611378589804,0.9236224306209431,0.9222170379646345,0.9189015083242782,0.9189676599820149,0.9436243043856445,0.9408775928143889,0.9558884891470851,0.9438941159490607,0.9152714642692543,0.9408775928143889,0.8713413866260167,0.9592289546708256,0.879607771699916,0.9391443245168711,0.9408775928143889,0.9391443245168711,0.9201122930749907,0.9013302178237602,0.935194559425895,0.9255414836144843,0.9375614501669632,0.9250379597294796,0.8705439844417973,0.8897336819919457,0.9145753342260042,0.8890041140092875,0.9275369495300285,0.9391443245168711,0.9285880780007946,0.9482749621883132,0.9435861237560087,0.9436243043856445,0.9145753342260042,0.9661846706376208,0.9391443245168711,0.9482749621883132,0.9210805630766022,0.9807452649138181,0.92534066549521,0.9352220775034632,0.9011172357168943,0.9512995524461071,0.9215044590619536,0.9441212638570888,0.8705439844417973,0.9210664332237678,0.936621123088797,0.8014502875198168,0.9391443245168711,0.9333553605519725,0.9222170379646345,0.9152714642692543,0.9145753342260042,0.916802076355024,0.9391443245168711,0.9145753342260042,0.9210664332237678,0.9369864961731278,0.9408775928143889,0.888780371300969,0.9136791881164699,0.8958177714782061,0.9525803466467553,0.9167943069526149,0.866284309350037,0.9661846706376208,0.9219077669552275,0.9145753342260042,0.900690297568557,0.8878434905878178,0.9242081506523218,0.9081289904465907,0.9215898760927074,0.9391443245168711,0.9587726454169683,0.9360907402534181,0.9364454155736204,0.9285880780007946,0.935601887219772,0.9230025890747688
American IPA,0.9660994012025124,0.9737617217761032,0.9786879983153399,0.9770582497828741,0.5244372347246358,0.9156228647597737,0.9999999999999999,0.9571125699856287,0.8766384264729731,0.9305209296331859,0.97610942705814,0.9649694560178773,0.96778410604125,0.9738672942868145,0.9078456930408568,0.9620902177222391,0.9786879983153399,0.97610942705814,0.9530974842208189,0.5227100199376146,0.8720899573924218,0.5244372347246358,0.9678658839460443,0.9598335864961243,0.9505782044476061,0.9598335864961243,0.9224203663994349,0.9737216484350151,0.9778572187330407,0.9224203663994349,0.9378881017598651,0.9391637498558038,0.9700823537798647,0.970585387616786,0.9420693573403371,0.9298060373972836,0.9716335749424075,0.9829467960754982,0.9495874167423711,0.9424504379510502,0.972932760079317,0.9472596842986046,0.9518868311451038,0.9387907392418695,0.9398822493067143,0.9796390743874923,0.9711546395734532,0.9387907392418695,0.9716335749424075,0.9746948323698339,0.9638936766850515,0.9611111931116723,0.9635455683526699,0.9491287924806784,0.9585443335772521,0.971253399465396,0.9331607216897727,0.9424504379510502,0.9280946037770558,0.9585443335772521,0.954548543803062,0.9649694560178773,0.9545611102708997,0.9766000848644615,0.9041622899987615,0.945825221403508,0.9347319989421907,0.9710419582145949,0.9597179358035495,0.9357718082620203,0.9721497788817198,0.9573754252465901,0.9231047864474028,0.9598335864961243,0.9246462119468521,0.9672606349906357,0.9589014357836135,0.9598335864961243,0.8766384264729731,0.9388773727854589,0.9437411089290814,0.9424504379510502,0.9598335864961243,0.9424504379510502,0.9078456930408568,0.9121596460844249,0.960880547198433,0.9629632053848954,0.9290455649848638,0.9738672942868145,0.9143928798713815,0.9545611102708997,0.9398822493067143,0.8708951016020747,0.970585387616786,0.9424504379510502,0.9654787379418904,0.9301163902603935,0.9704280398258068,0.9231047864474028,0.9398822493067143,0.9664851460148359,0.9424504379510502,0.9301163902603935,0.9585954336213323,0.962807071106469,0.9767516216241767,0.9368312041590021,0.9276475598173292,0.97610942705814,0.9582033622328608,0.9605068735136297,0.9143928798713815,0.9613743123337644,0.9692211824075231,0.7981459180708411,0.9424504379510502,0.9706014253434949,0.9357718082620203,0.9589014357836135,0.9398822493067143,0.9737216484350151,0.9424504379510502,0.9398822493067143,0.9613743123337644,0.9374645171729658,0.9598335864961243,0.9298060373972836,0.928765850742017,0.9182516287682506,0.8977297430416005,0.9612442606677541,0.9134179512234244,0.9664851460148359,0.9696997455662028,0.9398822493067143,0.9305209296331859,0.8918652627471659,0.9766000848644615,0.923553612809778,0.9315575693777585,0.9424504379510502,0.945825221403508,0.9770582497828741,0.9331607216897727,0.9654787379418904,0.9723356063791542,0.9434854452193957
Maibock / Helles Bock,0.9659061863739506,0.978158302429623,0.9765189840459805,0.9665647823146762,0.5795646547123682,0.9378769922458164,0.9571125699856287,1.0,0.840563294295253,0.9277742074350998,0.9556381324282294,0.9800475417487028,0.9744612035145607,0.9693634059071377,0.909120220887636,0.9619039319195556,0.9765189840459805,0.9556381324282294,0.9585239850851592,0.5812367003591226,0.8564624050435715,0.5795646547123682,0.9238418233385743,0.9606959300366917,0.978881662106888,0.9606959300366917,0.9375859852166855,0.9565535222626687,0.9719904426817259,0.9375859852166855,0.9349299722639763,0.9310834960793142,0.9713121398543968,0.9596864124010561,0.9305252125176321,0.9151177420830184,0.9496747130175514,0.9736903104311877,0.938461997338274,0.9428097774430729,0.944339840183122,0.9416114133999772,0.9785071360926766,0.9514230721607818,0.9471733816900061,0.9462068683715892,0.9783742582960991,0.9514230721607818,0.9496747130175514,0.9771720438256963,0.9877214541853798,0.953788516650921,0.9703008654433187,0.9551423419997536,0.9726610658123575,0.9548892377283767,0.9404228687372205,0.9428097774430729,0.9571789256924322,0.9726610658123575,0.9612459830863282,0.9800475417487028,0.9525507994911,0.9740741413619736,0.8947897950763488,0.9742224985951388,0.9392499745389096,0.977703036061449,0.969598768545862,0.9237926990704788,0.9751022938972712,0.9582984011035917,0.9157685824288055,0.9606959300366917,0.957657472668921,0.9695603538389131,0.9476163979591845,0.9606959300366917,0.840563294295253,0.9604704463865715,0.9229758781228308,0.9428097774430729,0.9606959300366917,0.9428097774430729,0.909120220887636,0.9203820247852138,0.9812015417931229,0.9648683554420331,0.9173499915001534,0.9693634059071377,0.8936909711190837,0.9525507994911,0.9471733816900061,0.8506828897217289,0.9596864124010561,0.9428097774430729,0.9601845877340711,0.9421405336294245,0.9835300533195162,0.9157685824288055,0.9471733816900061,0.9625166314528778,0.9428097774430729,0.9421405336294245,0.9317998624015096,0.9762286414465057,0.9463355842642959,0.9646606518510331,0.9379895548416924,0.9556381324282294,0.9303685360186777,0.9689188559066583,0.8936909711190837,0.928422001593693,0.9605387461602096,0.77876692020159,0.9428097774430729,0.9653359504638352,0.9237926990704788,0.9476163979591845,0.9471733816900061,0.9565535222626687,0.9428097774430729,0.9471733816900061,0.928422001593693,0.9495899759642823,0.9606959300366917,0.9151177420830184,0.9294156857253972,0.9201475529400192,0.9000745185821839,0.9433441803961246,0.9213217678074808,0.9625166314528778,0.975867976065151,0.9471733816900061,0.9277742074350998,0.8487012461007055,0.9740741413619736,0.9223958442481732,0.9333451027074684,0.9428097774430729,0.9742224985951388,0.9665647823146762,0.9404228687372205,0.9601845877340711,0.9668001339558155,0.9606217404143067
Low Alcohol Beer,0.8355983266577565,0.8707845535009408,0.8767190656527876,0.8899336337469413,0.6884672144275863,0.8713413866260167,0.8766384264729731,0.840563294295253,1.0000000000000004,0.8556533939366069,0.8719032534344197,0.8651731659078438,0.8688235485608495,0.8601814762898001,0.9177453446100323,0.8886034930037917,0.8767190656527876,0.8719032534344197,0.8934898900458448,0.6826345574758964,0.7723587452269186,0.6884672144275863,0.8978359942994102,0.8742401920916673,0.8378061008833162,0.8742401920916673,0.8716438872892405,0.8736255421219589,0.8645340328953786,0.8716438872892405,0.8423746683247644,0.8840615103410072,0.850444536061905,0.8761803057275462,0.8954731496049284,0.8567903841786169,0.8718090306138957,0.8728591446955289,0.894012375946176,0.8883223225559146,0.9062967325338226,0.8963718047924578,0.8664162894853363,0.9074513720296503,0.855231241856402,0.9020303254090507,0.8750532587205718,0.9074513720296503,0.8718090306138957,0.8841862346389711,0.8510609354374168,0.9140478795271095,0.8711145763272918,0.8601971132041419,0.8604676442667868,0.9075408480131432,0.8819377913885068,0.8883223225559146,0.8581793114010384,0.8604676442667868,0.8658168627677707,0.8651731659078438,0.8496806087328885,0.8903457487870219,0.9075781677841008,0.8513704650157585,0.8459586685336055,0.8595683234940833,0.8528783557516193,0.8925988239603383,0.8669737456909441,0.8685643866815144,0.8962749507244077,0.8742401920916673,0.8466970203858141,0.8787377518600017,0.8722660670637176,0.8742401920916673,1.0000000000000004,0.8965074811356354,0.8477092209980269,0.8883223225559146,0.8742401920916673,0.8883223225559146,0.9177453446100323,0.8450083037114793,0.842250341801053,0.865569778782583,0.8953521026794692,0.8601814762898001,0.8472634821221546,0.8496806087328885,0.855231241856402,0.9777386188329068,0.8761803057275462,0.8883223225559146,0.8715574349956637,0.8969102185564809,0.8560966579466881,0.8962749507244077,0.855231241856402,0.8879634833294318,0.8883223225559146,0.8969102185564809,0.9054727685297254,0.8777722207051383,0.8897925538781536,0.8529627238818758,0.8344547011615481,0.8719032534344197,0.9121368382561766,0.8725562696618662,0.8472634821221546,0.9004080653733623,0.8801214958589669,0.9426392343460587,0.8883223225559146,0.8791113032103824,0.8925988239603383,0.8722660670637176,0.855231241856402,0.8736255421219589,0.8883223225559146,0.855231241856402,0.9004080653733623,0.869298825890535,0.8742401920916673,0.8567903841786169,0.8621326048702198,0.8822784794849359,0.8566203390869468,0.8905549825179458,0.8435773721921948,0.8879634833294318,0.8580594021738441,0.855231241856402,0.8556533939366069,0.9352472836113921,0.8903457487870219,0.8781143390484121,0.9331291705799435,0.8883223225559146,0.8513704650157585,0.8899336337469413,0.8819377913885068,0.8715574349956637,0.8829075946182441,0.8697079546484816
